step,lr,train_mse,val_mse,test_mse
500,0.00029968313458419836,0.704229645729065,1.239127571105957,1.222808639526367
1000,0.00029774219482764765,0.45316356360912324,1.4311596565246583,1.4096209716796875
1500,0.00029405687567330265,0.35427713990211485,1.5112043495178222,1.480172555923462
2000,0.00028867068936771313,0.31397473156452177,1.5388923482894898,1.5018648185729981
2500,0.00028164723014971585,0.2859832108020782,1.557339644432068,1.5134154748916626
3000,0.00027306942339872203,0.2689831119775772,1.5553443984985351,1.509445213317871
3500,0.00026303854654188884,0.25885376781225206,1.56822926902771,1.5234454650878906
4000,0.0002516730332802405,0.2513649275898933,1.5709088907241822,1.5333891143798828
4500,0.00023910707525213792,0.24336203634738923,1.5688398170471192,1.5311591472625732
5000,0.00022548903764413694,0.23791907072067262,1.5806308889389038,1.541358157157898
