step,lr,train_mse,val_mse,test_mse
500,0.00029968313458419836,0.25556848853826525,0.25504550004005433,0.25714486849308016
1000,0.00029774219482764765,0.21458058953285217,0.21394276928901673,0.21599405407905578
1500,0.00029405687567330265,0.20838726729154586,0.2073110692501068,0.2097946639060974
2000,0.00028867068936771313,0.2036433747410774,0.20522402739524842,0.20739931321144103
2500,0.00028164723014971585,0.20399684250354766,0.20418425130844117,0.20650718021392822
3000,0.00027306942339872203,0.20215978503227233,0.2025431147813797,0.20459086680412292
3500,0.00026303854654188884,0.20152042597532271,0.2016952785253525,0.20365537548065185
4000,0.0002516730332802405,0.20170631021261215,0.20060533750057222,0.2031435627937317
4500,0.00023910707525213792,0.1994242039322853,0.20028053879737853,0.20248227989673614
5000,0.00022548903764413694,0.19910361707210542,0.19994672656059265,0.2020750424861908
5500,0.00021097970745598065,0.1981673991680145,0.19917766070365905,0.20130446767807006
6000,0.0001957503951023108,0.19717005997896195,0.19851137399673463,0.2007545826435089
6500,0.0001799809117653243,0.1982209128141403,0.19831764245033265,0.20032784032821654
7000,0.00016385744637959713,0.19758549958467483,0.19744705033302307,0.1996672524213791
7500,0.00014757036731533488,0.19625861912965775,0.1973318238258362,0.19938679265975953
8000,0.0001313119747153848,0.19570284634828566,0.19654960834980012,0.19902989089488984
8500,0.00011527423002397554,0.19471613049507142,0.19618432879447936,0.19849449229240418
9000,9.964648951444122e-05,0.19482024729251862,0.1958913288116455,0.1979659206867218
9500,8.461326857597525e-05,0.19382596522569656,0.19549200069904327,0.1974712769985199
10000,7.035206315628666e-05,0.19421648889780044,0.1951055278778076,0.19746880090236663
10500,5.70312540821991e-05,0.19381992399692535,0.19487191092967987,0.19705204045772554
11000,4.480811900169861e-05,0.19448625415563583,0.1943848043680191,0.19689301013946534
11500,3.3826975420259854e-05,0.19288429468870164,0.19426266384124755,0.19664880800247192
12000,2.421747675646125e-05,0.19273894280195236,0.19405670762062072,0.19630234587192535
12500,1.6093081535213893e-05,0.19241875976324083,0.19404583621025084,0.19627747774124146
13000,9.54971379270803e-06,0.1926758399605751,0.19382307302951812,0.19602542352676391
13500,4.6646305095613734e-06,0.1923651084303856,0.19369952166080476,0.19591361021995543
14000,1.4955094442881732e-06,0.1930929607152939,0.19366507613658904,0.19588513207435607
14500,7.976813696100592e-08,0.192074733376503,0.19365180826187134,0.19586749792098998
14649,3.5455647751092553e-12,0.19285646855831146,0.19365186357498168,0.19586772680282594
