step,lr,train_mse,val_mse,test_mse
250,0.00029996500188581357,0.16932533631722133,0.16867549832661946,0.16714525667826335
500,0.00029869868391206583,0.16853501896063486,0.16861475626627603,0.1671582237879435
750,0.0002956278713954945,0.16557990809281667,0.16859345372517903,0.16702662467956542
1000,0.00029078982938971274,0.16692057500282922,0.16875943756103515,0.16722317790985108
1250,0.0002842432687061932,0.17002970029910405,0.16885076268513996,0.1672428919474284
1500,0.00027606763344435135,0.16878049770991008,0.16868442471822104,0.16710533650716144
1750,0.00026636213691815864,0.16868848502635955,0.16865859921773274,0.16715215492248536
2000,0.0002552445576785488,0.1676770622531573,0.1688221378326416,0.1672693230311076
2250,0.00024284981024217723,0.16644635697205862,0.16859078375498454,0.1670238053003947
2500,0.00022932830787108613,0.1679594064752261,0.16876424598693848,0.1671708434422811
2750,0.00021484413727134105,0.16900318016608556,0.16899042638142903,0.16742426204681396
3000,0.0001995730673611123,0.16698274314403533,0.16858434518178303,0.16700563017527262
3250,0.0001837004162722831,0.16856785068909327,0.16850756518046062,0.1670477228164673
3500,0.00016741880247003691,0.16925788124402363,0.16872321033477783,0.1671628246307373
3750,0.00015092580728113167,0.16287030279636383,0.16566273085276287,0.16435457547505697
4000,0.00013442157719664732,0.16231584548950195,0.16216683578491212,0.16101846377054851
4250,0.00011810639504584251,0.1596446990966797,0.16030977535247803,0.15937621307373045
4500,0.00010217824951551496,0.15772764285405477,0.15847399393717448,0.15771250470479328
4750,8.683043250933607e-05,0.157473523914814,0.15720120143890381,0.15644771067301433
5000,7.224919350378584e-05,0.154742136100928,0.15638219038645426,0.15566869481404622
5250,5.8611479365648133e-05,0.15565022677183152,0.15576438649495442,0.15505655415852865
5500,4.608278705892711e-05,0.15460678239663442,0.15532535552978516,0.15459986559549968
5750,3.481515529910708e-05,0.1554780234893163,0.15469795290629068,0.15394696871439617
6000,2.4945319526517525e-05,0.15458857119083405,0.15431976985931398,0.1536299784978231
6250,1.6593052588648726e-05,0.15196256240208944,0.15406241830190023,0.15332656288146973
6500,9.859711267639441e-06,0.1549187108874321,0.15386268838246664,0.1531924826304118
6750,4.827006291177826e-06,0.153858083486557,0.15380847549438476,0.1531399466196696
7000,1.5560107530314003e-06,0.15326755742232004,0.1537153205871582,0.1530386397043864
7250,8.641897626271433e-08,0.15418271273374556,0.15369796403249106,0.15302415148417156
7326,1.4577040674534913e-11,0.15295861214399337,0.15369813346862793,0.15302399762471516
