step,lr,train_mse,val_mse,test_mse
250,0.00029996500188581357,0.1679183766245842,0.16867664019266765,0.167292986869812
500,0.00029869868391206583,0.1689560070633888,0.16875755882263183,0.16731275653839112
750,0.0002956278713954945,0.16242582499980926,0.16266150665283202,0.16197880427042644
1000,0.00029078982938971274,0.15809887299935024,0.15774385325113932,0.15697954686482748
1250,0.0002842432687061932,0.15406496375799178,0.15430175526936848,0.15354787826538085
1500,0.00027606763344435135,0.15083848585685095,0.15087326081593833,0.1499743849436442
1750,0.00026636213691815864,0.14664149135351182,0.14636202907562257,0.14538549486796062
2000,0.0002552445576785488,0.1414428547024727,0.14043213351567585,0.14004472001393636
2250,0.00024284981024217723,0.13602353831132252,0.13611798826853433,0.13609418312708538
2500,0.00022932830787108613,0.13208959698677064,0.1314413201014201,0.13171279271443684
2750,0.00021484413727134105,0.12588638588786125,0.12453593190511068,0.1247095446586609
3000,0.0001995730673611123,0.11779116988182067,0.11822269900639852,0.11830390405654907
3250,0.0001837004162722831,0.11123333796858788,0.11125209554036458,0.11122529713312784
3500,0.00016741880247003691,0.10591933280229568,0.10488292217254638,0.10492920684814454
3750,0.00015092580728113167,0.0992085099220276,0.09936476548512777,0.09902510833740234
4000,0.00013442157719664732,0.09372615193327268,0.09446601915359497,0.09398368263244629
4250,0.00011810639504584251,0.09068427234888077,0.09175626198450725,0.09126718076070149
4500,0.00010217824951551496,0.08762338409821192,0.0875996257464091,0.08702764860788981
4750,8.683043250933607e-05,0.08382420241832733,0.08397683382034302,0.08340773439407348
5000,7.224919350378584e-05,0.08083898797631264,0.08126052697499593,0.0806670044263204
5250,5.8611479365648133e-05,0.07857036665081978,0.07898679478963216,0.07840579700469971
5500,4.608278705892711e-05,0.07621188759803772,0.07653962659835815,0.07591021458307902
5750,3.481515529910708e-05,0.07476449484626452,0.07503084643681844,0.07451460440953572
6000,2.4945319526517525e-05,0.072946281482776,0.07374884009361267,0.07318336613972982
6250,1.6593052588648726e-05,0.07228450899322827,0.07281715536117554,0.07221861060460409
6500,9.859711267639441e-06,0.07142029851675033,0.07224248655637105,0.0717022352218628
6750,4.827006291177826e-06,0.0707699030637741,0.07187514321009318,0.07133031256993612
7000,1.5560107530314003e-06,0.07075289910038313,0.07170412635803222,0.07111988830566406
7250,8.641897626271433e-08,0.07121420154968898,0.07166564822196961,0.07107497922579448
7326,1.4577040674534913e-11,0.07115967174371084,0.0716635947227478,0.07107392597198486
