step,lr,train_nll,test_nll
1000,0.0003,4.867371625900269,4.867827548980713
2000,0.0002536142762536405,4.85521824836731,4.85557933807373
3000,0.00014302434612185582,4.794100494384765,4.794158964538574
4000,3.675685764502535e-05,4.6993461608886715,4.699494206237793
4883,4.90937496988586e-11,4.69828369140625,4.698136709594727
