step,lr,train_nll,test_nll
1000,0.0003,4.8615504741668705,4.862352117919922
2000,0.0002536142762536405,4.854855108261108,4.854485440063477
3000,0.00014302434612185582,4.7032858180999755,4.702990761566162
4000,3.675685764502535e-05,4.6993334674835205,4.699432437133789
4883,4.90937496988586e-11,4.69863597869873,4.698596067047119
