step,lr,train_loss,val_loss,test_loss
97,0.00029099999999999997,5.644700574874878,5.507671307373047,5.518600978088379
194,0.0005819999999999999,2.8344731283187867,2.8290785495758057,2.8207533557891846
291,0.000873,2.384372887611389,2.399034880065918,2.3907695823669433
388,0.0011639999999999999,2.07799418926239,2.0987181095123293,2.0935351360321044
485,0.0014550000000000001,1.920470073223114,1.9346104957580565,1.9290498184204101
582,0.001746,1.8340342879295348,1.8474796783447265,1.8421600814819337
679,0.0020369999999999997,1.789902355670929,1.8084339530944824,1.8026918447494507
776,0.0023279999999999998,1.688261501789093,1.7017181900024414,1.695640668487549
873,0.0026190000000000002,1.6244160747528076,1.6443002376556397,1.639776971244812
970,0.0029100000000000003,1.560238676071167,1.5827108661651612,1.5783964727401734
1067,0.0029999597342815648,1.540211660861969,1.5604080207824707,1.555034426498413
1164,0.0029997544087544264,1.50722177028656,1.535295958328247,1.5303922691345215
1261,0.0029993751639669475,1.4819345474243164,1.4939117416381835,1.4855347040176392
1358,0.002998822043898308,1.441747670173645,1.4698784492492676,1.4653830890655517
1455,0.002998095112691168,1.4143620657920837,1.444540200805664,1.4416663352966308
1552,0.0029971944546442197,1.4189513969421386,1.4362535709381103,1.4294276058197022
1649,0.0029961201742024187,1.386366264820099,1.407879125404358,1.4008240196228028
1746,0.0029948723959448685,1.3853257703781128,1.4175058197021484,1.4114311206817627
1843,0.0029934512645703737,1.3367201972007752,1.3783077133178712,1.371356375312805
1940,0.002991856944880663,1.3414606022834779,1.370659633255005,1.3637287231445312
2037,0.002990089621761275,1.3433057165145874,1.3704491264343261,1.3650556064605712
2134,0.0029881495001601167,1.3247375416755676,1.3526199863433839,1.348549857711792
2231,0.0029860368050637024,1.3152586245536804,1.3450623985290526,1.3391185546875
2328,0.002983751781471056,1.3151388478279114,1.3343690126419068,1.3282288841247558
2425,0.002981294694365306,1.3340356516838074,1.3610917407989502,1.354465230178833
2522,0.002978665828682951,1.2854846048355102,1.3205205619812013,1.3117622964859008
2619,0.002975865489280822,1.285794939994812,1.309725142288208,1.3041674640655518
2716,0.0029728940009007263,1.272177155017853,1.2977250295639038,1.2923572219848634
2813,0.00296975170813179,1.281873323917389,1.3101494232177735,1.3040688095092774
2910,0.0029664389753704975,1.2538440418243408,1.2829475673675537,1.2761943252563477
3007,0.0029629561867784344,1.275425157546997,1.3120680046081543,1.3072677883148194
3104,0.0029593037462377378,1.2509389734268188,1.2820447978973388,1.2744619564056396
3201,0.002955482077304261,1.2450028514862062,1.2778793273925781,1.27237745552063
3298,0.002951491623158453,1.2209514260292054,1.25813999710083,1.2528212030410766
3395,0.0029473328465539693,1.2295309591293335,1.2642126874923707,1.2616747489929199
