step,lr,train_loss,val_loss,test_loss
97,0.00029099999999999997,6.765628604888916,6.663826608276367,6.667217348480224
194,0.0005819999999999999,3.156749472618103,3.1359449729919433,3.1219793140411376
291,0.000873,2.5418838691711425,2.540666126251221,2.5382958404541016
388,0.0011639999999999999,2.2744860553741457,2.2723318809509276,2.267586360168457
485,0.0014550000000000001,2.1068402528762817,2.121456660461426,2.1152725925445557
582,0.001746,1.9533407497406006,1.9726956066131591,1.9663786460876465
679,0.0020369999999999997,1.8278621888160707,1.8584745449066162,1.85003816986084
776,0.0023279999999999998,1.7575962519645691,1.7783481761932374,1.7726097660064697
873,0.0026190000000000002,1.733515691757202,1.7393139568328857,1.7367309684753418
970,0.0029100000000000003,1.6824428272247314,1.6996813903808594,1.6964354454040527
1067,0.0029999597342815648,1.6213690257072448,1.6374099948883056,1.632326379585266
1164,0.0029997544087544264,1.6021680378913878,1.633394702911377,1.6280744426727294
1261,0.0029993751639669475,1.609196960926056,1.6330365589141846,1.6333210878372193
1358,0.002998822043898308,1.5284008765220642,1.5383243732452392,1.5353176557540893
1455,0.002998095112691168,1.5056531310081482,1.5191654396057128,1.5138042387008668
1552,0.0029971944546442197,1.5023062920570374,1.5133276142120362,1.5103741710662841
1649,0.0029961201742024187,1.4767342519760132,1.4981538864135742,1.4931074914932252
1746,0.0029948723959448685,1.4677230882644654,1.494338447189331,1.4884438919067382
1843,0.0029934512645703737,1.4499308252334595,1.470062600326538,1.4630242610931397
1940,0.002991856944880663,1.436686761379242,1.4564021171569823,1.4504140552520752
2037,0.002990089621761275,1.3998821234703065,1.4278647371292115,1.4216641138076782
2134,0.0029881495001601167,1.4015566992759705,1.426937099838257,1.4200220714569092
2231,0.0029860368050637024,1.397937126159668,1.4209323287963866,1.417397491836548
2328,0.002983751781471056,1.3922088646888733,1.4103154644012452,1.4046565631866454
2425,0.002981294694365306,1.3767544531822205,1.398436319732666,1.3927924125671387
2522,0.002978665828682951,1.3589106607437134,1.3802421543121337,1.3764570400238036
2619,0.002975865489280822,1.3452956581115723,1.38443625164032,1.379333137512207
2716,0.0029728940009007263,1.3590457439422607,1.3771271724700929,1.3715473932266236
2813,0.00296975170813179,1.3373862934112548,1.3633109977722169,1.359202360534668
2910,0.0029664389753704975,1.3378490471839906,1.3627115299224855,1.3595802415847777
3007,0.0029629561867784344,1.334312629699707,1.3552549243927001,1.3509463802337647
3104,0.0029593037462377378,1.312294750213623,1.335576092338562,1.3323838645935058
3201,0.002955482077304261,1.3257023572921753,1.3458347288131713,1.3403919258117676
3298,0.002951491623158453,1.296735453605652,1.3231432174682618,1.315172696685791
3395,0.0029473328465539693,1.2955370378494262,1.3194152893066406,1.3152231895446778
3492,0.002943006229764005,1.2981092357635498,1.3129689990997315,1.30922490234375
3589,0.0029385122745253698,1.2880419421195983,1.3201654500961304,1.3138764602661133
3686,0.002933851501980302,1.2856049942970276,1.3142990486145019,1.3087700450897217
