step,lr,train_loss,val_loss,test_loss
97,0.00029099999999999997,6.966227083206177,6.898915993499756,6.901848822021484
194,0.0005819999999999999,3.248856987953186,3.2405170806884764,3.2209681213378905
291,0.000873,2.607403597831726,2.590983868408203,2.5791214923858643
388,0.0011639999999999999,2.2527545213699343,2.2660323890686036,2.2534036575317384
485,0.0014550000000000001,2.119712247848511,2.1266714458465574,2.1151551628112792
582,0.001746,1.9678877377510071,1.9795036605834961,1.9720380271911622
679,0.0020369999999999997,1.8901185774803162,1.8957089973449708,1.8907166313171386
776,0.0023279999999999998,1.8341608667373657,1.8325168491363526,1.8286202491760253
873,0.0026190000000000002,1.8491012167930603,1.86850629196167,1.8634363414764403
970,0.0029100000000000003,1.6913342523574828,1.7256728130340575,1.7218446250915527
1067,0.0029999597342815648,1.6702547407150268,1.6940448642730712,1.6886977340698242
1164,0.0029997544087544264,1.5797496390342713,1.6123604633331299,1.609118995666504
1261,0.0029993751639669475,1.5949162483215331,1.6182450281143188,1.6139010313034057
1358,0.002998822043898308,1.566658511161804,1.5934726211547852,1.589167240524292
1455,0.002998095112691168,1.5048371791839599,1.525276071548462,1.5191886756896973
1552,0.0029971944546442197,1.509074206352234,1.5304713855743408,1.526750492477417
1649,0.0029961201742024187,1.4599887895584107,1.494453295135498,1.489165905189514
1746,0.0029948723959448685,1.469418842792511,1.4914978929519653,1.4886036653518677
1843,0.0029934512645703737,1.4359582185745239,1.459215122795105,1.4545148990631103
1940,0.002991856944880663,1.444699068069458,1.4727065126419068,1.4672024921417237
2037,0.002990089621761275,1.4327609395980836,1.464941375541687,1.4617037498474121
2134,0.0029881495001601167,1.4069754838943482,1.4313380840301513,1.4266227607727051
2231,0.0029860368050637024,1.4019149780273437,1.4204329223632812,1.4172341739654541
2328,0.002983751781471056,1.3763144040107727,1.4044742279052735,1.4016284950256348
2425,0.002981294694365306,1.3950714349746705,1.4133385107040406,1.409988394165039
2522,0.002978665828682951,1.3788821244239806,1.3992755207061767,1.3951714469909668
2619,0.002975865489280822,1.3585092496871949,1.371785475540161,1.369078074645996
2716,0.0029728940009007263,1.3392882871627807,1.3740927118301391,1.3694769426345825
2813,0.00296975170813179,1.3539584636688233,1.3724197301864625,1.3688142238616943
2910,0.0029664389753704975,1.3121680617332458,1.3444733478546143,1.3406039882659913
3007,0.0029629561867784344,1.3247787237167359,1.3531682638168334,1.347694398880005
3104,0.0029593037462377378,1.3247646069526673,1.3507531044006347,1.3452773572921752
3201,0.002955482077304261,1.3229635620117188,1.345663628768921,1.3427993669509888
3298,0.002951491623158453,1.3145243906974793,1.330174476623535,1.3246837646484375
3395,0.0029473328465539693,1.296234486103058,1.3294751041412354,1.3211965106964112
3492,0.002943006229764005,1.291084520816803,1.324606584739685,1.3219272148132324
3589,0.0029385122745253698,1.2924605321884155,1.3245668056488038,1.3197979766845702
3686,0.002933851501980302,1.2787361311912537,1.310949374961853,1.3050644886016847
3783,0.0029290244526160372,1.281319706439972,1.3106702793121339,1.3045273794174195
3880,0.002924031686202129,1.2561748552322387,1.2886858745574952,1.2834814193725586
3977,0.0029188737817255343,1.2881146121025084,1.3261928871154784,1.318023116493225
4074,0.002913551337323472,1.2679309892654418,1.2948219848632812,1.2894052711486816
4171,0.0029080649702140607,1.2622175121307373,1.2880934101104737,1.2855214454650878
4268,0.0029024153166247405,1.2632256484031676,1.2936846172332763,1.2888452880859376
4365,0.0028966030317184965,1.2563653373718262,1.2833290769577026,1.2779699741363526
4462,0.002890628789517878,1.2512451338768005,1.278924565887451,1.274413941192627
4559,0.0028844932828268398,1.2318308210372926,1.2644916746139527,1.2570934745788573
4656,0.0028781972231503978,1.2427392506599426,1.2705322494506837,1.2619987014770508
4753,0.0028717413406121224,1.2492640733718872,1.2787917261123658,1.2710299266815186
4850,0.002865126383869466,1.232278482913971,1.2516733919143677,1.2459072013854982
4947,0.0028583531200269477,1.233038284778595,1.2618112762451172,1.253857458114624
5044,0.002851422334547194,1.2322167658805847,1.2608990886688232,1.2544135444641114
5141,0.0028443348311598536,1.2360634398460388,1.2586128911972045,1.2499314594268798
5238,0.002837091431768393,1.2312691521644592,1.2591173009872436,1.2532055841445924
5335,0.0028296929763547835,1.2198876857757568,1.256108296585083,1.25208212184906
5432,0.0028221403228820916,1.2149384665489196,1.2471084510803223,1.2429336578369141
5529,0.0028144343471949887,1.210196406841278,1.228823565864563,1.2251564632415772
5626,0.00280657594291818,1.2125364184379577,1.2407667665481568,1.235264747619629
5723,0.0027985660213527765,1.2198067927360534,1.2389968851089477,1.2334410566329956
5820,0.0027904055113706157,1.2159041738510132,1.2436076328277588,1.2385541027069091
5917,0.002782095359306546,1.2028344583511352,1.238251716041565,1.23473835105896
6014,0.002773636528848683,1.2097432494163514,1.2348617519378662,1.2299809856414794
6111,0.002765030000926657,1.1883065938949584,1.2242587966918945,1.219883200263977
6208,0.002756276773597856,1.1960464525222778,1.2282854286193847,1.2222150295257568
6305,0.002747377861931691,1.1993419075012206,1.2131002479553223,1.208411013031006
6402,0.002738334297891879,1.201908311843872,1.233390043258667,1.2287006004333496
6499,0.002729147130216774,1.1971957564353943,1.2289241119384766,1.2245451330184935
6596,0.002719817424297746,1.1656625390052795,1.2047964630126953,1.2014618436813354
6693,0.002710346262055638,1.2055386424064636,1.2372713151931762,1.2368721933364868
6790,0.002700734741815297,1.1869280743598938,1.2214121685028076,1.2150322383880616
6887,0.002690983978178208,1.1972245264053345,1.2242621486663818,1.2193100009918212
6984,0.0026810951018932383,1.1832337427139281,1.2115526430130006,1.2051223974227905
7081,0.0026710692597255114,1.175503785610199,1.2043072132110595,1.1997764877319337
7178,0.0026609076143234204,1.1659031343460082,1.1936470230102538,1.1892934030532838
7275,0.0026506113440838037,1.1660365200042724,1.1922947044372558,1.1889060924530028
7372,0.0026401816430152883,1.1650274658203126,1.1941632757186889,1.1911733646392821
7469,0.00262961972059983,1.169533233642578,1.1982164051055908,1.1938897207260133
7566,0.0026189268016524555,1.1658531212806702,1.194482903289795,1.1897949874877929
7663,0.002608104126179223,1.1442942667007445,1.1801453756332398,1.1756116571426392
7760,0.002597152949233428,1.1593741869926453,1.1808431844711305,1.177482179260254
7857,0.002586074540770061,1.1645512247085572,1.195163610267639,1.1924099933624268
7954,0.002574870185498533,1.1484961056709289,1.1865308555603027,1.1822160018920898
8051,0.0025635411827337005,1.1620182228088378,1.1905772132873536,1.1876495851516724
8148,0.0025520888462451825,1.147208514213562,1.1868248849868774,1.181590664100647
8245,0.002540514504105017,1.1526242899894714,1.181855020904541,1.1778227235794068
8342,0.0025288194985336435,1.1543842458724975,1.1801073238372803,1.1763126213073731
8439,0.0025170051857442578,1.140921287536621,1.1734395559310913,1.170949667930603
8536,0.0025050729357855364,1.1548298597335815,1.1815638359069824,1.1772522329330444
8633,0.0024930241323827566,1.1462718915939332,1.178177258682251,1.1734738733291625
8730,0.002480860172777337,1.143615221977234,1.1702893190383912,1.1663162593841552
8827,0.0024685824675648015,1.1383291602134704,1.167029306602478,1.1653444046020507
8924,0.002456192440531203,1.1297782015800477,1.1585340847015382,1.1553329162597656
9021,0.002443691528488011,1.1428723096847535,1.1742694187164306,1.172202785873413
9118,0.0024310811811054955,1.1299488830566407,1.1595681497573853,1.1552014463424682
9215,0.0024183628607446104,1.1297449564933777,1.163504891204834,1.160090326690674
9312,0.0024055380422874145,1.1160888671875,1.1561490217208863,1.153137323951721
9409,0.0023926082129660355,1.1383953189849854,1.1608969594955445,1.1561884916305543
9506,0.002379574872190202,1.140256519317627,1.1722601192474364,1.166723576927185
9603,0.002366439531373367,1.1268799328804016,1.1647466659545898,1.1587669061660766
9700,0.002353203713757432,1.1289166259765624,1.157345188522339,1.1535470190048218
9797,0.0023398689542361083,1.1255390930175782,1.1569443115234375,1.1521198459625244
9894,0.0023264367991769207,1.1202280831336975,1.1589555488586425,1.1554430244445801
9991,0.0023129088062418825,1.1177325820922852,1.149871794128418,1.1471446285247802
10088,0.002299286544206863,1.1203260588645936,1.1538864135742188,1.1511375175476075
10185,0.0022855715927796614,1.1158847951889037,1.1509161672592163,1.147722365951538
10282,0.0022717655424168183,1.1047290110588073,1.142756556892395,1.141323962020874
10379,0.002257869994139176,1.1110563230514527,1.1484255783081054,1.1427341632843018
10476,0.002243886559346217,1.096337102651596,1.1371074768066407,1.1324222229003906
10573,0.0022298168596291985,1.1037594437599183,1.145104146194458,1.1412388809204101
10670,0.0022156625265831024,1.105744857788086,1.1351835386276246,1.1335723663330077
10767,0.002201425201617429,1.1046535992622375,1.1358026546478273,1.1322067844390868
10864,0.0021871065357658486,1.108631947040558,1.136323876953125,1.1335569187164307
