step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,1.7937015175819397,0.35125,1.7790923316955567,0.359
194,0.0005819999999999999,1.7122487235069275,0.37921875,1.683429291343689,0.3894
291,0.000873,1.6100026321411134,0.41234375,1.5820275470733642,0.4341
388,0.0011639999999999999,1.543725724220276,0.43484375,1.490330041885376,0.4657
485,0.0014550000000000001,1.5121268892288209,0.435,1.4719226228713989,0.4634
582,0.001746,1.4595145797729492,0.47828125,1.418703997039795,0.4997
679,0.0020369999999999997,1.3594598269462586,0.513125,1.3313631469726563,0.5219
776,0.0023279999999999998,1.373409903049469,0.506875,1.3533075256347655,0.512
873,0.0026190000000000002,1.2992596125602722,0.5309375,1.2558577030181886,0.5554
970,0.0029100000000000003,1.275438094139099,0.5403125,1.2494316053390504,0.5478
1067,0.0029995804094496126,1.2424808478355407,0.555,1.225040675163269,0.5648
1164,0.0029974413565000656,1.1537570667266845,0.5875,1.1629741344451905,0.5816
1261,0.0029934928544634418,1.1159684145450592,0.59453125,1.1135448796272278,0.6
1358,0.0029877396745539024,1.1273115837574006,0.59171875,1.1255915241241454,0.6034
1455,0.0029801887686871868,1.1377901756763458,0.588125,1.1362085063934326,0.6003
1552,0.0029708492610801924,1.0287186646461486,0.6315625,1.072809189224243,0.6167
1649,0.0029597324372256286,1.039942569732666,0.62375,1.037107909011841,0.6313
1746,0.002946851730255076,1.0220809078216553,0.63859375,1.0527095294952393,0.6327
1843,0.002932222704706917,0.9855023038387298,0.65109375,1.0137246496200563,0.6416
1940,0.0029158630377187625,0.9757625377178192,0.65625,1.0297628795623779,0.6437
2037,0.002897792497667095,0.958362934589386,0.6575,0.9900716949462891,0.6489
2134,0.002878032920279944,0.9246412253379822,0.67328125,0.9662263586044312,0.6558
2231,0.00285660818225145,0.9075651407241822,0.67390625,0.9627944061279297,0.6594
2328,0.002833544172390213,0.9084364759922028,0.6765625,0.9565040983200074,0.6601
2425,0.002808868760336274,0.8548027646541595,0.7015625,0.9295341154098511,0.6707
2522,0.0027826117628845398,0.8485198676586151,0.69328125,0.9141352773666381,0.6793
2619,0.002754804907955349,0.8648292064666748,0.68984375,0.9418329103469849,0.6681
2716,0.002725481796255698,0.8429520201683044,0.700625,0.9231762275695801,0.6747
2813,0.0026946778606774776,0.8268845200538635,0.7090625,0.9081217385292053,0.6806
2910,0.0026624303234817582,0.8174777674674988,0.7121875,0.8984436180114747,0.6858
3007,0.00262877815132088,0.824668926000595,0.71,0.8732518846511841,0.6931
3104,0.002593762008152687,0.7993973088264466,0.71578125,0.8916113910675049,0.6914
3201,0.0025574242061038046,0.7654457032680512,0.731875,0.856620662689209,0.7003
3298,0.0025198086543413312,0.7795262038707733,0.72375,0.8687430341720581,0.6979
3395,0.002480960806014734,0.737960867881775,0.73953125,0.8334705432891846,0.7064
3492,0.0024409276033320573,0.7561323809623718,0.7375,0.8511548716545105,0.7023
3589,0.0023997574208368066,0.7615932881832123,0.72546875,0.8294763604164124,0.7093
3686,0.002357500006954058,0.7502012455463409,0.734375,0.8362819328308105,0.711
3783,0.002314206423876426,0.7331047475337982,0.7396875,0.8549869269371033,0.7044
3880,0.0022699289858625175,0.6947162544727326,0.75828125,0.824107114982605,0.7105
3977,0.002224721196022453,0.6971457433700562,0.75359375,0.8145092378616333,0.7164
4074,0.0021786376816668096,0.6705470609664917,0.7646875,0.7986979850769043,0.7227
4171,0.0021317341282971396,0.660147767663002,0.76515625,0.8002977132797241,0.7214
4268,0.0020840672123178016,0.6776739430427551,0.75671875,0.824961375617981,0.7121
4365,0.002035694532550431,0.681040672659874,0.76203125,0.7923100336074829,0.7265
4462,0.001986674540633795,0.6321496659517288,0.776875,0.7685227529525757,0.7312
4559,0.0019370664703931356,0.6349325537681579,0.775,0.7846630862236023,0.7311
4656,0.0018869302662643534,0.6524105685949325,0.7665625,0.806873539352417,0.7191
4753,0.0018363265108595126,0.6297107326984406,0.7759375,0.7996471081733704,0.7282
4850,0.001785316351761203,0.6210923999547958,0.77921875,0.7868376714706421,0.7282
4947,0.0017339614276342128,0.5826463901996612,0.79578125,0.7718861144065857,0.7347
5044,0.0016823237937437935,0.606673976778984,0.78203125,0.7914364753723144,0.7301
5141,0.001630465846970529,0.5884200477600098,0.78828125,0.7793350183486939,0.7335
5238,0.0015784502504124032,0.588538533449173,0.79171875,0.7672431812286377,0.7409
5335,0.0015263398576651822,0.5555662596225739,0.80140625,0.7626949020385743,0.7419
5432,0.0014741976368726093,0.5711147171258927,0.79234375,0.7670169913291931,0.7397
5529,0.001422086594638184,0.5622529232501984,0.80171875,0.7698296158790588,0.7385
5626,0.0013700696998904633,0.5365535283088684,0.80546875,0.7800108602523804,0.7342
5723,0.0013182098077938955,0.5275319707393646,0.8128125,0.7563618033409119,0.7414
5820,0.0012665695837971165,0.5321457588672638,0.81171875,0.7595803308486938,0.7413
5917,0.001215211427910491,0.5173939394950867,0.81421875,0.7508882034301758,0.746
6014,0.0011641973993044038,0.48850573420524596,0.8259375,0.7403880125045776,0.7498
6111,0.0011135891413194018,0.5221979421377182,0.8146875,0.7763780636787414,0.7409
6208,0.001063447806978816,0.5104149848222732,0.816875,0.7368272758483887,0.7475
6305,0.0010138339850938565,0.499363848567009,0.82734375,0.7561239990234375,0.7462
6402,0.0009648076270504835,0.5026655864715576,0.82,0.7517973066329956,0.7482
6499,0.0009164279743665156,0.46863834142684935,0.83078125,0.7418831897735596,0.7506
6596,0.000868753487106517,0.4448308914899826,0.8421875,0.7320825904846191,0.7535
6693,0.0008218417732409604,0.4486578905582428,0.84234375,0.7388181299209595,0.7533
6790,0.0007757495190350274,0.45100338697433473,0.84,0.7367046354293824,0.7544
6887,0.0007305324205511582,0.45250390470027924,0.84328125,0.7393032214164734,0.7571
6984,0.00068624511634813,0.4504444682598114,0.84109375,0.7388233107566834,0.7541
7081,0.0006429411214579753,0.4382337099313736,0.84734375,0.7394099506378173,0.7561
7178,0.0006006727627205265,0.4418575394153595,0.848125,0.7365928581237793,0.7584
7275,0.0005594911155537283,0.441358363032341,0.84578125,0.7394432502746582,0.7568
7372,0.0005194459422361142,0.4327904349565506,0.8440625,0.7350468806266784,0.758
7469,0.00048058563177603194,0.42122072994709014,0.85453125,0.7350620501518249,0.7579
7566,0.0004429571414402765,0.4112786829471588,0.8590625,0.7387614601135254,0.7572
7663,0.0004066059400127772,0.40387072950601577,0.856875,0.7390136758804321,0.7578
7760,0.00037157595285191425,0.41233633518218993,0.85578125,0.7305229168891907,0.7585
7857,0.0003379095088128469,0.4029063320159912,0.8603125,0.7414639814376831,0.7585
7954,0.0003056472890989933,0.3993146508932114,0.86078125,0.735787699508667,0.7584
8051,0.00027482827810447073,0.4008581572771072,0.85984375,0.7330591974258422,0.7614
8148,0.00024548971630688836,0.3856079825758934,0.86390625,0.7317102363586426,0.7595
8245,0.0002176670552674247,0.3850453895330429,0.86671875,0.7344703629493713,0.7596
8342,0.00019139391479255796,0.38299571692943574,0.86015625,0.7343727638244629,0.7612
8439,0.00016670204230921805,0.379246301651001,0.8625,0.731771492099762,0.7615
8536,0.00014362127450244654,0.3769237065315247,0.86265625,0.7355215331077576,0.7613
8633,0.00012217950126192523,0.3780212730169296,0.86625,0.7303535329818726,0.7623
8730,0.00010240263198093125,0.3740376049280167,0.8671875,0.7298586019515991,0.7642
8827,8.431456424844913e-05,0.3769683840870857,0.86765625,0.7302125680923461,0.7619
8924,6.793715497226604e-05,0.3794951242208481,0.868125,0.7325183221817017,0.7618
9021,5.329019396794593e-05,0.3731954914331436,0.87234375,0.7294574459075928,0.7625
9118,4.039138004559745e-05,0.36545915842056276,0.87640625,0.7308357226371766,0.7634
9215,2.925629962332993e-05,0.37544625759124756,0.87109375,0.7314024833679199,0.7622
9312,1.9898407893239545e-05,0.37754003137350084,0.8690625,0.7303675902366639,0.7636
9409,1.2329012562686092e-05,0.3674073851108551,0.86890625,0.7314935314178467,0.763
9506,6.5572601905058986e-06,0.370408461689949,0.8696875,0.7310996282577514,0.7629
9603,2.5901251346696074e-06,0.36198056280612945,0.87140625,0.7306591732025146,0.7632
9700,4.324011247438531e-07,0.37664736688137057,0.8684375,0.7307034469604492,0.7633
9766,9.632922609581485e-11,0.3711491668224335,0.87328125,0.7306963365554809,0.7633
