step,lr,train_mse,val_mse,test_mse
50,0.00020491803278688525,0.7913996779918671,0.7878669815063477,0.7914868087768555
100,0.0004098360655737705,0.5913943707942962,0.5934637756347656,0.5982710628509521
150,0.0006147540983606557,0.5315418308973312,0.5263567657470704,0.5307753734588623
200,0.000819672131147541,0.4934264409542084,0.4933839473724365,0.49808441734313963
250,0.0009999987701058387,0.4639835786819458,0.4642143535614014,0.466019157409668
300,0.0009998511901274966,0.42992647290229796,0.42810600090026857,0.4295589275360107
350,0.0009994577145053098,0.4101522034406662,0.4083942623138428,0.4082539339065552
400,0.0009988185368047702,0.38556143641471863,0.3863368902206421,0.38492570400238035
450,0.000997933971461484,0.3678557705879211,0.370125431060791,0.36959473991394043
500,0.0009968044536264901,0.3576700758934021,0.35842433929443357,0.3589308967590332
550,0.0009954305389521924,0.344643337726593,0.3448858833312988,0.3454042797088623
600,0.000993812903319013,0.33467578887939453,0.33597228717803956,0.3370074777603149
650,0.0009919523425029014,0.32528768956661225,0.32393881797790525,0.32438586711883544
700,0.0009898497717838628,0.317121787071228,0.3165320587158203,0.31486719131469726
750,0.0009875062254956965,0.30985766112804414,0.3114747266769409,0.31111658477783205
800,0.0009849228565171693,0.30153126657009127,0.3056097869873047,0.30461771965026857
850,0.0009821009357048691,0.3018322801589966,0.30243642711639407,0.3016983947753906
900,0.0009790418512680248,0.2906334227323532,0.2944914712905884,0.29337565326690673
950,0.0009757471080855925,0.2821150916814804,0.2892006893157959,0.28800885200500487
1000,0.0009722183269659487,0.2784219348430634,0.28466263008117676,0.2838277940750122
1050,0.0009684572438495547,0.2792569321393967,0.28076704788208007,0.2808485679626465
1100,0.0009644657089549808,0.27374058961868286,0.27819597148895264,0.2774402656555176
1150,0.000960245685868715,0.2702415859699249,0.2739116306304932,0.2727923269271851
1200,0.0009557992505791999,0.2707023346424103,0.27258709812164306,0.2716458587646484
1250,0.0009511285904555766,0.2651170152425766,0.2675221633911133,0.2654001989364624
1300,0.0009462360031716345,0.26366765290498734,0.266609769821167,0.26460920429229734
1350,0.0009411238955754998,0.2584564253687859,0.2619526014328003,0.2601666603088379
1400,0.0009357947825056155,0.25914422541856763,0.26118485832214355,0.2607906141281128
1450,0.000930251285553598,0.2503782910108566,0.2571306419372559,0.2553605251312256
1500,0.0009244961317745773,0.24617187112569808,0.25300092887878417,0.25192305088043215
1550,0.0009185321523456549,0.24874561429023742,0.25362237644195557,0.2514879732131958
1600,0.0009123622811731427,0.24260041892528533,0.24853853225708009,0.24624545764923095
1650,0.0009059895534492626,0.24377905935049057,0.25060247898101806,0.24811050701141357
1700,0.0008994171041590216,0.24001442313194274,0.24582925033569336,0.2438376932144165
1750,0.000892648166537994,0.23727571040391923,0.24422663879394532,0.2411768159866333
1800,0.0008856860704817712,0.23971569806337356,0.24194291782379151,0.24081120777130127
1850,0.0008785342409078612,0.23250459074974061,0.24039518070220947,0.23790373039245605
1900,0.0008711961960708414,0.23484620839357376,0.2379928092956543,0.23643671417236328
1950,0.000863675545831597,0.22945226669311525,0.23439006042480467,0.23267917251586914
2000,0.0008559759898814949,0.22798478841781616,0.23093395137786865,0.2289949083328247
2050,0.0008481013159223652,0.22671001106500627,0.23393216514587403,0.23065496253967285
2100,0.0008400553978031882,0.22563608199357987,0.23054938983917236,0.22966419792175294
2150,0.0008318421936144022,0.22371363252401352,0.23016906356811523,0.22681834030151368
2200,0.00082346574374077,0.22154884070158004,0.2271865873336792,0.22414595413208008
2250,0.0008149301688737598,0.21868716150522233,0.2250507049560547,0.22314953327178955
2300,0.0008062396679844237,0.2172072571516037,0.2219201488494873,0.2201993646621704
2350,0.0007973985162577641,0.21559017807245254,0.2223680543899536,0.22039599418640138
2400,0.0007884110629896096,0.21513463854789733,0.22138532733917235,0.2197551326751709
2450,0.0007792817294470323,0.21251046776771546,0.21889547634124756,0.2171341257095337
2500,0.00077001500669336,0.21276618123054505,0.21615360927581787,0.21492127418518067
2550,0.000760615453378853,0.21080012798309325,0.21788270092010498,0.21627822875976563
2600,0.0007510876934981313,0.20912009239196777,0.2151470308303833,0.2127932176589966
2650,0.0007414364141154584,0.20869624465703965,0.21508388423919678,0.211965500831604
2700,0.0007316663630589972,0.20690857827663423,0.21342745685577394,0.2111443748474121
2750,0.0007217823465851745,0.2030999729037285,0.21092088985443117,0.2092736005783081
2800,0.0007117892270143018,0.20470717340707778,0.20954383850097658,0.20801776790618898
2850,0.0007016919203386174,0.20113245874643326,0.2083868408203125,0.20616271018981933
2900,0.0006914953938039239,0.20109387904405593,0.20672258853912354,0.20484157466888428
2950,0.0006812046634660131,0.1999626162648201,0.205182635307312,0.20391477489471435
3000,0.0006708247917230787,0.19769354432821273,0.20441640663146973,0.20104356956481934
3050,0.000660360884825332,0.19699123591184617,0.2026418628692627,0.2006356954574585
3100,0.0006498180903630452,0.1959766009449959,0.20073092460632325,0.20048005485534667
3150,0.0006392015947342572,0.195023313164711,0.19938900375366211,0.1979368004798889
3200,0.000628516620593389,0.19415768653154372,0.19984418106079102,0.1988686261177063
