step,lr,train_mse,val_mse,test_mse
50,0.00020491803278688525,0.6986390197277069,0.7010660552978516,0.7024911880493164
100,0.0004098360655737705,0.5360523569583893,0.5351679859161377,0.5387408142089843
150,0.0006147540983606557,0.4900847512483597,0.4887220878601074,0.49215507888793947
200,0.000819672131147541,0.45096952736377716,0.4534730739593506,0.45556026268005373
250,0.0009999987701058387,0.41796395659446717,0.4197032890319824,0.4221529102325439
300,0.0009998511901274966,0.38406677424907687,0.3846493864059448,0.38603746509552
350,0.0009994577145053098,0.3561254608631134,0.3639854946136475,0.36417330265045167
400,0.0009988185368047702,0.3362836641073227,0.3403500146865845,0.3398323125839233
450,0.000997933971461484,0.3255844020843506,0.32556891059875487,0.324900860786438
500,0.0009968044536264901,0.310227969288826,0.31244472312927246,0.31146693420410154
550,0.0009954305389521924,0.30191715121269225,0.30453708648681643,0.3039867916107178
600,0.000993812903319013,0.2895125025510788,0.2927724733352661,0.2918038692474365
650,0.0009919523425029014,0.281666584610939,0.2861472215652466,0.2868058834075928
700,0.0009898497717838628,0.27788816273212436,0.2805017423629761,0.28048560142517087
750,0.0009875062254956965,0.2692599821090698,0.27279474639892576,0.2721447134017944
800,0.0009849228565171693,0.2679359370470047,0.26939370918273925,0.26911940002441403
850,0.0009821009357048691,0.26094038486480714,0.26420662117004395,0.2637162675857544
900,0.0009790418512680248,0.25299859076738357,0.2566492347717285,0.258588921546936
950,0.0009757471080855925,0.2525718840956688,0.2563368892669678,0.2562674264907837
1000,0.0009722183269659487,0.2501866638660431,0.2530961275100708,0.2519752140045166
1050,0.0009684572438495547,0.23918524920940398,0.24434941959381104,0.24485871410369872
1100,0.0009644657089549808,0.24026931196451187,0.24421766662597658,0.24232142543792726
1150,0.000960245685868715,0.237891261279583,0.24125509071350099,0.2401732006072998
1200,0.0009557992505791999,0.23438242226839065,0.23791458320617676,0.2379604787826538
1250,0.0009511285904555766,0.22833356648683548,0.23588185405731202,0.23494982624053956
1300,0.0009462360031716345,0.22516170352697373,0.23092458534240723,0.23071908283233641
1350,0.0009411238955754998,0.2233847677707672,0.22771144008636474,0.2264604434967041
1400,0.0009357947825056155,0.2221418434381485,0.2270734796524048,0.2259531488418579
1450,0.000930251285553598,0.21595484107732774,0.22167200660705566,0.2213374366760254
1500,0.0009244961317745773,0.21576596438884735,0.22035492897033693,0.21991542434692382
1550,0.0009185321523456549,0.2157977044582367,0.22073129272460937,0.22056753349304198
1600,0.0009123622811731427,0.21355376958847047,0.21847616863250732,0.218037784576416
1650,0.0009059895534492626,0.21057400196790696,0.2166613302230835,0.21646710205078126
1700,0.0008994171041590216,0.21117931872606277,0.21359423446655273,0.21272090339660646
1750,0.000892648166537994,0.20817939043045045,0.21377259635925294,0.21283445549011232
1800,0.0008856860704817712,0.20584659457206725,0.20968354606628417,0.20890721225738526
1850,0.0008785342409078612,0.2047266259789467,0.20772326755523682,0.20853819465637208
1900,0.0008711961960708414,0.20189459294080733,0.20493362617492675,0.2058576898574829
1950,0.000863675545831597,0.2000762215256691,0.20479555130004884,0.2060270438194275
2000,0.0008559759898814949,0.1995200538635254,0.20470737648010254,0.2055682544708252
2050,0.0008481013159223652,0.19704815566539766,0.2021610860824585,0.20210628461837768
2100,0.0008400553978031882,0.1954122906923294,0.19998249149322508,0.20018535709381102
2150,0.0008318421936144022,0.19163205742835998,0.19916681003570558,0.1993182921409607
2200,0.00082346574374077,0.19039882242679596,0.1982095937728882,0.19735570812225342
2250,0.0008149301688737598,0.18927143305540084,0.19596112632751464,0.1956148352622986
2300,0.0008062396679844237,0.18814927220344543,0.19380129480361938,0.19373578786849976
2350,0.0007973985162577641,0.18800427675247192,0.1946642642021179,0.19358394241333007
2400,0.0007884110629896096,0.18716449469327925,0.1920114870071411,0.1925560703277588
2450,0.0007792817294470323,0.1854567137360573,0.1910138750076294,0.19025398254394532
2500,0.00077001500669336,0.18218579947948454,0.18940159559249878,0.18812928867340087
2550,0.000760615453378853,0.1806293934583664,0.18759465599060057,0.1870310139656067
2600,0.0007510876934981313,0.18043524295091629,0.18630504131317138,0.18668809604644776
2650,0.0007414364141154584,0.1791774708032608,0.1852465467453003,0.18552569150924683
2700,0.0007316663630589972,0.1781582209467888,0.18502590894699097,0.1840706949234009
2750,0.0007217823465851745,0.17536119848489762,0.18343026876449586,0.1824434356689453
2800,0.0007117892270143018,0.17715610116720198,0.18232088899612428,0.1828593215942383
2850,0.0007016919203386174,0.1734965744614601,0.18022526741027833,0.17936751079559327
2900,0.0006914953938039239,0.17222692996263503,0.1804413938522339,0.17986107444763183
2950,0.0006812046634660131,0.16969940632581712,0.17792945003509522,0.1774989013671875
3000,0.0006708247917230787,0.17102657616138459,0.17770151329040526,0.17790520334243776
3050,0.000660360884825332,0.17231968849897383,0.17529303407669067,0.17440717506408693
3100,0.0006498180903630452,0.17200250267982484,0.17695707941055297,0.1754969792366028
3150,0.0006392015947342572,0.16959987998008727,0.17531923389434814,0.1745909948348999
3200,0.000628516620593389,0.16657039701938628,0.1734122176170349,0.1730011386871338
3250,0.0006177684242820237,0.16425640553236007,0.17102793598175048,0.1709423222541809
3300,0.0006069622932431123,0.1636553716659546,0.17053356742858886,0.16935727310180665
3350,0.0005961035434198835,0.16273492813110352,0.16983636951446532,0.1695528039932251
3400,0.0005851975166407293,0.16286539912223816,0.16952422904968262,0.16919055700302124
3450,0.0005742495779913581,0.1612090903520584,0.16706502199172973,0.1674350481033325
3500,0.000563265113175508,0.15940344989299773,0.16634173011779785,0.16521835613250732
3550,0.0005522495258655144,0.15832224607467651,0.165495174407959,0.16452722883224488
3600,0.0005412082350440419,0.15942071586847306,0.16488282775878907,0.16435102891921996
3650,0.0005301466723382806,0.15888933926820756,0.16477608680725098,0.16454317092895507
3700,0.000519070279347925,0.1554257392883301,0.1627340121269226,0.16282658672332764
3750,0.0005079845049682456,0.15600721806287765,0.16184401226043701,0.1615223865509033
3800,0.0004968948027095718,0.15464255958795547,0.1607155818939209,0.16093299341201783
3850,0.00048580662801450534,0.1526682284474373,0.1606474733352661,0.16004404544830322
3900,0.00047472543557418084,0.1518416717648506,0.16028705406188964,0.15931055641174316
3950,0.0004636566766448998,0.15133797705173493,0.15935546588897706,0.15810260248184205
4000,0.0004526057963664497,0.15123797327280045,0.1580392484664917,0.15718334007263185
4050,0.00044157823108343687,0.15035558998584747,0.15735349464416504,0.15685251474380493
4100,0.0004305794056709414,0.15007169991731645,0.15594945573806762,0.15511622619628906
4150,0.00041961473086581824,0.14811524808406829,0.15490865802764892,0.15466743659973145
4200,0.0004086896006049511,0.1485704165697098,0.1543631649017334,0.15419545936584472
4250,0.0003978093893717716,0.14612577885389327,0.15402010107040406,0.15341149759292602
4300,0.00038697944955234784,0.14529287219047546,0.15249507665634154,0.15233916568756103
4350,0.0003762051088023452,0.14529707849025728,0.1524501829147339,0.1517728843688965
4400,0.0003654916674261499,0.14498988538980484,0.1521159429550171,0.1522355899810791
4450,0.0003548443957694515,0.14458667904138564,0.1505432643890381,0.15044074201583862
4500,0.00034426853162655886,0.14078565269708634,0.14929059648513793,0.14891103172302247
4550,0.00033376927766373357,0.14209772557020187,0.1489019088745117,0.1483638219833374
4600,0.0003233517988598018,0.14055993050336837,0.14858068799972535,0.14766475677490234
4650,0.00031302121996530554,0.14245447814464568,0.14775342512130737,0.14747587251663208
4700,0.0003027826229814461,0.140468789935112,0.1472452163696289,0.14703992176055908
4750,0.00029264104466005496,0.13879300266504288,0.1466315975189209,0.1456401710510254
4800,0.00028260147402582635,0.13866059988737106,0.14619415664672852,0.14525854206085206
4850,0.0002726688499220274,0.1370949527621269,0.1449614553451538,0.1444493465423584
4900,0.00026284805858089576,0.13783113688230514,0.14368042993545532,0.14329189777374268
4950,0.00025314393121991655,0.13537830397486686,0.1437835054397583,0.14284483146667482
5000,0.00024356124166516585,0.13492718130350112,0.14286780166625976,0.142429283618927
5050,0.00023410470400288407,0.13500863328576088,0.1430941457748413,0.14275056552886964
5100,0.00022477897026044086,0.1358076012134552,0.14236413049697877,0.14196280097961425
5150,0.00021558862811782575,0.13450863122940063,0.1413405122756958,0.14096929121017457
5200,0.0002065381986507972,0.13455459117889404,0.14059376335144044,0.1405804271697998
5250,0.00019763213410679348,0.13398260563611986,0.14005929517745971,0.1396012535095215
5300,0.000188874815714705,0.13453682273626327,0.1403474645614624,0.1392745723724365
5350,0.0001802705515295831,0.1332642114162445,0.14031483745574952,0.13946842765808107
5400,0.00017182357431334423,0.13058427289128305,0.13873572444915772,0.1383492693901062
5450,0.000163538039452516,0.1308746185898781,0.13851165771484375,0.13776267337799072
5500,0.0001554180229140448,0.13214491426944733,0.13807722616195678,0.13843290090560914
5550,0.00014746751924017503,0.1304648971557617,0.13744271898269653,0.13722286796569824
5600,0.00013969043958338219,0.13022191166877747,0.13681564044952393,0.13664310932159424
5650,0.00013209060978233055,0.12989356100559235,0.13684238481521607,0.13632753419876098
5700,0.0001246717684797979,0.12946815699338912,0.1363246765136719,0.13572500705718993
5750,0.00011743756528349709,0.12914676889777182,0.13581329011917115,0.13561098098754884
5800,0.00011039155897069553,0.1280647733807564,0.13586780214309693,0.13515516328811644
5850,0.00010353721573751961,0.12792563140392305,0.13523894834518432,0.13488128519058226
5900,9.687790749380099e-05,0.12956363692879677,0.13494191217422485,0.13457580375671388
5950,9.041691020430781e-05,0.1280963684618473,0.13448652029037475,0.13391747665405274
6000,8.415740227717372e-05,0.1263724185526371,0.13415968894958497,0.13382024335861206
6050,7.810246300031949e-05,0.12717386946082115,0.13384669637680055,0.13350465631484984
6100,7.225507102663503e-05,0.12576525643467903,0.13396357154846192,0.13324495935440064
6150,6.661810290866732e-05,0.12552006274461747,0.1334204330444336,0.13321382570266724
6200,6.119433168353655e-05,0.1257445652782917,0.13324522018432616,0.13297138690948487
6250,5.598642550877386e-05,0.1252663266658783,0.13286139297485353,0.1322791314125061
6300,5.0996946349754716e-05,0.12645293518900871,0.13275843238830567,0.1320576515197754
6350,4.622834871937104e-05,0.1247741574048996,0.13238893175125122,0.13201092720031737
6400,4.168297847056418e-05,0.124281897097826,0.13207415103912354,0.13173232889175415
6450,3.736307164231112e-05,0.12388930529356003,0.13191915464401244,0.13145060014724733
6500,3.327075335963281e-05,0.12449159726500511,0.1316536045074463,0.1315141181945801
6550,2.9408036788164895e-05,0.12366054013371468,0.13168424272537232,0.13113997507095337
6600,2.5776822143806e-05,0.1237409870326519,0.1315984950065613,0.1310181064605713
6650,2.2378895757929174e-05,0.12303832337260247,0.13122920799255372,0.13083199739456178
6700,1.9215929198619142e-05,0.12210016176104546,0.1311399164199829,0.13069314384460448
6750,1.6289478448363925e-05,0.12488995313644409,0.1310755343437195,0.13062190914154054
6800,1.3600983138609247e-05,0.12246474981307984,0.13092816972732543,0.13052321910858156
6850,1.1151765841548922e-05,0.1245469257235527,0.13086005210876464,0.13040815830230712
6900,8.943031419502146e-06,0.1234911684691906,0.13075831556320192,0.13028321218490602
6950,6.975866432196221e-06,0.12428598746657371,0.13063400077819826,0.13026999044418336
7000,5.251238602246633e-06,0.12281195387244224,0.13064115142822266,0.13020504093170165
7050,3.7699963390980808e-06,0.12405005127191543,0.1305803346633911,0.1301561598777771
7100,2.53286832165972e-06,0.12329119354486466,0.13055088472366333,0.13011713743209838
7150,1.540463139840742e-06,0.1227204629778862,0.13053935289382934,0.1301152114868164
7200,7.932689951617444e-07,0.12357349351048469,0.1305173463821411,0.13011307001113892
7250,2.91653460590402e-07,0.12322670415043831,0.13050641345977784,0.13010363054275512
7300,3.5863299717942e-08,0.12361760959029197,0.13050323057174681,0.13010276031494142
7326,4.919578583395534e-11,0.12209878221154213,0.1305031805038452,0.13010272455215455
